location_name,lat,lon,date,time,species_tvk,species,passes,percentile,activity_level,pass_definition,detector_make,detector_model,detector_height_m,roost_within_25m,activity_elevated_by_roost,roost_species,linear_feature_adjacent,linear_feature_25m,anthropogenic_feature_adjacent,anthropogenic_feature_25m,temperature_c,rainfall,wind_speed_mph,method_of_classification,analysis_software_used,site_name,reference_range_size,location_filter,date_filter,detector_make_filter
T1,52.565314,-2.604597,08/05/2019,21:51:03,NHMSYS0000080186,Nyctalus noctula,18,65,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,08/05/2019,21:52:45,NHMSYS0000080186,Nyctalus noctula,18,65,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,08/05/2019,21:53:29,NHMSYS0000080186,Nyctalus noctula,18,65,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,08/05/2019,21:58:36,NHMSYS0000080186,Nyctalus noctula,18,65,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,08/05/2019,21:59:40,NHMSYS0000080186,Nyctalus noctula,18,65,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,08/05/2019,22:00:02,NHMSYS0000080186,Nyctalus noctula,18,65,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,08/05/2019,22:01:26,NHMSYS0000080186,Nyctalus noctula,18,65,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,08/05/2019,22:11:38,NHMSYS0000080186,Nyctalus noctula,18,65,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,08/05/2019,22:15:32,NHMSYS0000080186,Nyctalus noctula,18,65,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,08/05/2019,22:33:26,NHMSYS0000080186,Nyctalus noctula,18,65,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,09/05/2019,03:55:47,NHMSYS0000080186,Nyctalus noctula,18,65,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,09/05/2019,21:20:23,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,09/05/2019,21:36:05,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,09/05/2019,21:49:10,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,09/05/2019,21:53:17,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,09/05/2019,21:54:03,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,09/05/2019,21:54:42,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,09/05/2019,21:55:54,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,09/05/2019,21:57:19,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,09/05/2019,21:58:40,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,09/05/2019,21:59:44,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,09/05/2019,22:05:09,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,09/05/2019,22:10:10,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,09/05/2019,22:11:33,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,09/05/2019,22:13:21,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,09/05/2019,22:17:50,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,09/05/2019,22:33:05,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,09/05/2019,22:35:45,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,09/05/2019,22:45:54,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,09/05/2019,23:00:01,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,09/05/2019,23:41:23,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,00:05:18,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,00:06:22,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,00:20:52,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,00:37:32,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,01:07:19,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,01:41:58,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,02:11:26,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,02:11:33,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,02:11:47,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,03:10:48,NHMSYS0000080186,Nyctalus noctula,30,75,medium/high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,21:22:46,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,21:22:52,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,21:23:51,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,21:23:56,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,21:24:11,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,21:28:22,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,21:53:55,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,21:59:05,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,22:07:37,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,22:10:37,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,22:12:42,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,22:16:46,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,22:18:46,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,22:19:51,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,22:21:24,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,22:26:19,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,22:37:27,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,22:40:12,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,22:41:19,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,22:46:59,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,22:47:37,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,22:47:58,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,23:01:57,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,23:02:08,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,23:03:54,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,23:11:12,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,23:15:31,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,23:22:13,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,23:28:53,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,23:36:19,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,23:43:42,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,23:45:33,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,23:46:52,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,23:47:58,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,23:50:24,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,23:51:53,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,23:52:19,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,23:52:55,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,10/05/2019,23:58:43,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
T1,52.565314,-2.604597,11/05/2019,00:12:27,NHMSYS0000080186,Nyctalus noctula,67,87,high,Pulses,Wildlife Acoustics,SM2,1,No,No,,Woodland edge,,None,,,,,Auto ID & Manual Verification,Kaleidoscope,Pant y Maen,139,100,1,No
